claim_id,class,subject_type,subject_id,subject_name,predicate,object_type,object_id,object_name,polarity,matrix,process,method,study_type,year,citation_count,weight,n_independent_sources,provenance
A-40-371,A_molecule_contributes_to_descriptor,molecule,40,3-hydroxy-4-methyl-5-ethyl-2(5H)-furanone,contributes_to,sensory_descriptor,371,curry,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-40-359,A_molecule_contributes_to_descriptor,molecule,40,3-hydroxy-4-methyl-5-ethyl-2(5H)-furanone,contributes_to,sensory_descriptor,359,intense caramel,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-40-459,A_molecule_contributes_to_descriptor,molecule,40,3-hydroxy-4-methyl-5-ethyl-2(5H)-furanone,contributes_to,sensory_descriptor,459,maple,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-41-262,A_molecule_contributes_to_descriptor,molecule,41,sulfurdioxide,contributes_to,sensory_descriptor,262,burnt match,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-41-250,A_molecule_contributes_to_descriptor,molecule,41,sulfurdioxide,contributes_to,sensory_descriptor,250,sulfurous,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-42-101,A_molecule_contributes_to_descriptor,molecule,42,"2,5-dimethyl-4-(1-pyrrolyl)-3(2H)-furanone",contributes_to,sensory_descriptor,101,caramel,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-42-430,A_molecule_contributes_to_descriptor,molecule,42,"2,5-dimethyl-4-(1-pyrrolyl)-3(2H)-furanone",contributes_to,sensory_descriptor,430,cookie,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-43-584,A_molecule_contributes_to_descriptor,molecule,43,neral (citral),contributes_to,sensory_descriptor,584,citrus,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-43-520,A_molecule_contributes_to_descriptor,molecule,43,neral (citral),contributes_to,sensory_descriptor,520,fatty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-44-392,A_molecule_contributes_to_descriptor,molecule,44,"2-(2-methylpropyl)-4,5-dimethyl-3-thiazoline",contributes_to,sensory_descriptor,392,dark chocolate,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-44-477,A_molecule_contributes_to_descriptor,molecule,44,"2-(2-methylpropyl)-4,5-dimethyl-3-thiazoline",contributes_to,sensory_descriptor,477,roasted meat,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-44-275,A_molecule_contributes_to_descriptor,molecule,44,"2-(2-methylpropyl)-4,5-dimethyl-3-thiazoline",contributes_to,sensory_descriptor,275,roasted nut,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-44-364,A_molecule_contributes_to_descriptor,molecule,44,"2-(2-methylpropyl)-4,5-dimethyl-3-thiazoline",contributes_to,sensory_descriptor,364,sweet,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-44-172,A_molecule_contributes_to_descriptor,molecule,44,"2-(2-methylpropyl)-4,5-dimethyl-3-thiazoline",contributes_to,sensory_descriptor,172,vegetable green,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-45-636,A_molecule_contributes_to_descriptor,molecule,45,"3-mercapto-5-methyl-4,5-dihydro-2(3H)-thiophenone",contributes_to,sensory_descriptor,636,coffee,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-45-163,A_molecule_contributes_to_descriptor,molecule,45,"3-mercapto-5-methyl-4,5-dihydro-2(3H)-thiophenone",contributes_to,sensory_descriptor,163,roast,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-45-572,A_molecule_contributes_to_descriptor,molecule,45,"3-mercapto-5-methyl-4,5-dihydro-2(3H)-thiophenone",contributes_to,sensory_descriptor,572,rubber,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-47-615,A_molecule_contributes_to_descriptor,molecule,47,dodecanal,contributes_to,sensory_descriptor,615,aldehyde,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-47-111,A_molecule_contributes_to_descriptor,molecule,47,dodecanal,contributes_to,sensory_descriptor,111,caprylic,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-48-345,A_molecule_contributes_to_descriptor,molecule,48,"5-methyl-3,4,5,7-tetrahydro-(2H)-cyclopenta[b]pyrazine",contributes_to,sensory_descriptor,345,bread,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-48-420,A_molecule_contributes_to_descriptor,molecule,48,"5-methyl-3,4,5,7-tetrahydro-(2H)-cyclopenta[b]pyrazine",contributes_to,sensory_descriptor,420,nutty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-49-275,A_molecule_contributes_to_descriptor,molecule,49,"5,7-dihydrothieno[3,4-b]pyrazine",contributes_to,sensory_descriptor,275,roasted nut,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-50-584,A_molecule_contributes_to_descriptor,molecule,50,"2-(2',3'-epoxy-3'-methylbutyl)-3-methylfuran",contributes_to,sensory_descriptor,584,citrus,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-50-311,A_molecule_contributes_to_descriptor,molecule,50,"2-(2',3'-epoxy-3'-methylbutyl)-3-methylfuran",contributes_to,sensory_descriptor,311,earthy,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-50-85,A_molecule_contributes_to_descriptor,molecule,50,"2-(2',3'-epoxy-3'-methylbutyl)-3-methylfuran",contributes_to,sensory_descriptor,85,green,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-51-85,A_molecule_contributes_to_descriptor,molecule,51,"3,4-dimethylpyridine",contributes_to,sensory_descriptor,85,green,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-52-175,A_molecule_contributes_to_descriptor,molecule,52,"2,3-butanedione",contributes_to,sensory_descriptor,175,butter,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-52-461,A_molecule_contributes_to_descriptor,molecule,52,"2,3-butanedione",contributes_to,sensory_descriptor,461,cream,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-53-119,A_molecule_contributes_to_descriptor,molecule,53,2-methyl-5-(furfurylthio)pyrazine,contributes_to,sensory_descriptor,119,cooked meat,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-53-183,A_molecule_contributes_to_descriptor,molecule,53,2-methyl-5-(furfurylthio)pyrazine,contributes_to,sensory_descriptor,183,powerful coffee,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-54-347,A_molecule_contributes_to_descriptor,molecule,54,cis-rose oxide,contributes_to,sensory_descriptor,347,floral,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-55-524,A_molecule_contributes_to_descriptor,molecule,55,"2-(2-methylbutyl)-3,5,6-trimethylpyrazine",contributes_to,sensory_descriptor,524,roasted,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-55-364,A_molecule_contributes_to_descriptor,molecule,55,"2-(2-methylbutyl)-3,5,6-trimethylpyrazine",contributes_to,sensory_descriptor,364,sweet,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-56-58,A_molecule_contributes_to_descriptor,molecule,56,"2,6-dimethyl-3-ethylpyrazine (or 3,5-dimethyl-2-ethylpyrazine)",contributes_to,sensory_descriptor,58,cooked potato,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-56-420,A_molecule_contributes_to_descriptor,molecule,56,"2,6-dimethyl-3-ethylpyrazine (or 3,5-dimethyl-2-ethylpyrazine)",contributes_to,sensory_descriptor,420,nutty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-56-524,A_molecule_contributes_to_descriptor,molecule,56,"2,6-dimethyl-3-ethylpyrazine (or 3,5-dimethyl-2-ethylpyrazine)",contributes_to,sensory_descriptor,524,roasted,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-57-76,A_molecule_contributes_to_descriptor,molecule,57,"1,5(or 7)-dimethyl-1,2,3,5,6,7-hexahydrodicyclopenta[b,e]pyrazine",contributes_to,sensory_descriptor,76,roasted bean,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-58-596,A_molecule_contributes_to_descriptor,molecule,58,camphene hydrate,contributes_to,sensory_descriptor,596,camphoraceous,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-59-267,A_molecule_contributes_to_descriptor,molecule,59,p-anisaldehyde,contributes_to,sensory_descriptor,267,aniseed,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-60-229,A_molecule_contributes_to_descriptor,molecule,60,5-ethoxythiazole,contributes_to,sensory_descriptor,229,cooked onion,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-60-239,A_molecule_contributes_to_descriptor,molecule,60,5-ethoxythiazole,contributes_to,sensory_descriptor,239,cooked vegetables (sharp resembling nuts),positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-61-288,A_molecule_contributes_to_descriptor,molecule,61,2-ethyl-6-vinylpyrazine,contributes_to,sensory_descriptor,288,baked,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-61-175,A_molecule_contributes_to_descriptor,molecule,61,2-ethyl-6-vinylpyrazine,contributes_to,sensory_descriptor,175,butter,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-61-202,A_molecule_contributes_to_descriptor,molecule,61,2-ethyl-6-vinylpyrazine,contributes_to,sensory_descriptor,202,potato,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-62-165,A_molecule_contributes_to_descriptor,molecule,62,4-mercapto-5-methyl-3(2H)-furanone,contributes_to,sensory_descriptor,165,meat,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-62-364,A_molecule_contributes_to_descriptor,molecule,62,4-mercapto-5-methyl-3(2H)-furanone,contributes_to,sensory_descriptor,364,sweet,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-63-420,A_molecule_contributes_to_descriptor,molecule,63,"2,4-dimethyl-3-thiazoline",contributes_to,sensory_descriptor,420,nutty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-63-524,A_molecule_contributes_to_descriptor,molecule,63,"2,4-dimethyl-3-thiazoline",contributes_to,sensory_descriptor,524,roasted,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-63-91,A_molecule_contributes_to_descriptor,molecule,63,"2,4-dimethyl-3-thiazoline",contributes_to,sensory_descriptor,91,vegetable,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-64-126,A_molecule_contributes_to_descriptor,molecule,64,2-ethyl-3-hydroxy-6-methyl-(4H)-pyran-4-one,contributes_to,sensory_descriptor,126,preserved tang boiled in soy sauce,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-65-286,A_molecule_contributes_to_descriptor,molecule,65,2-[(methylthio)methylthio]ethanol,contributes_to,sensory_descriptor,286,cauliflower,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-66-311,A_molecule_contributes_to_descriptor,molecule,66,2-methylisoborneol,contributes_to,sensory_descriptor,311,earthy,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-66-218,A_molecule_contributes_to_descriptor,molecule,66,2-methylisoborneol,contributes_to,sensory_descriptor,218,musty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-67-311,A_molecule_contributes_to_descriptor,molecule,67,2-methoxy-3-isopropylpyrazine,contributes_to,sensory_descriptor,311,earthy,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-67-420,A_molecule_contributes_to_descriptor,molecule,67,2-methoxy-3-isopropylpyrazine,contributes_to,sensory_descriptor,420,nutty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-67-202,A_molecule_contributes_to_descriptor,molecule,67,2-methoxy-3-isopropylpyrazine,contributes_to,sensory_descriptor,202,potato,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-68-191,A_molecule_contributes_to_descriptor,molecule,68,ethyl 3-mercaptopropanoate,contributes_to,sensory_descriptor,191,animal,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-68-35,A_molecule_contributes_to_descriptor,molecule,68,ethyl 3-mercaptopropanoate,contributes_to,sensory_descriptor,35,foxy,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-68-63,A_molecule_contributes_to_descriptor,molecule,68,ethyl 3-mercaptopropanoate,contributes_to,sensory_descriptor,63,fruity,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-68-211,A_molecule_contributes_to_descriptor,molecule,68,ethyl 3-mercaptopropanoate,contributes_to,sensory_descriptor,211,grape,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-68-265,A_molecule_contributes_to_descriptor,molecule,68,ethyl 3-mercaptopropanoate,contributes_to,sensory_descriptor,265,shunky,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-69-216,A_molecule_contributes_to_descriptor,molecule,69,isoborneol,contributes_to,sensory_descriptor,216,dusty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-69-218,A_molecule_contributes_to_descriptor,molecule,69,isoborneol,contributes_to,sensory_descriptor,218,musty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-70-175,A_molecule_contributes_to_descriptor,molecule,70,ethylpyrazine,contributes_to,sensory_descriptor,175,butter,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-70-616,A_molecule_contributes_to_descriptor,molecule,70,ethylpyrazine,contributes_to,sensory_descriptor,616,rum,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-71-378,A_molecule_contributes_to_descriptor,molecule,71,2-methoxy-3-isopropyl-6-methylpyrazine,contributes_to,sensory_descriptor,378,strongly green (green bean),positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-72-101,A_molecule_contributes_to_descriptor,molecule,72,2-acetylpyrrole,contributes_to,sensory_descriptor,101,caramel,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-72-520,A_molecule_contributes_to_descriptor,molecule,72,2-acetylpyrrole,contributes_to,sensory_descriptor,520,fatty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-72-26,A_molecule_contributes_to_descriptor,molecule,72,2-acetylpyrrole,contributes_to,sensory_descriptor,26,mothball,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-72-420,A_molecule_contributes_to_descriptor,molecule,72,2-acetylpyrrole,contributes_to,sensory_descriptor,420,nutty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-72-117,A_molecule_contributes_to_descriptor,molecule,72,2-acetylpyrrole,contributes_to,sensory_descriptor,117,oily,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-72-115,A_molecule_contributes_to_descriptor,molecule,72,2-acetylpyrrole,contributes_to,sensory_descriptor,115,putty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-73-85,A_molecule_contributes_to_descriptor,molecule,73,2-ethylthiazole,contributes_to,sensory_descriptor,85,green,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-73-420,A_molecule_contributes_to_descriptor,molecule,73,2-ethylthiazole,contributes_to,sensory_descriptor,420,nutty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
